id,student_id,academic_year,semester,weighted_average,total_credits,failed_courses,status_at_time,failed_courses_json,academic_year_label,year_level,result_type,created_at
1036,213,2022,2,83.18,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1037,215,2021,1,75.17,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1038,215,2021,2,56.59,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1039,216,2021,1,88.05,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1040,216,2021,2,81.2,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1041,216,2022,1,84.02,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1042,216,2022,2,76.81,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1043,216,2023,1,43.95,16,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1044,216,2023,2,85.11,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1045,216,2024,1,72.73,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1046,216,2024,2,76.24,15,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1047,217,2021,1,78.48,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1048,217,2021,2,95.24,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1049,217,2022,1,65.45,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1050,217,2022,2,65.76,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1051,217,2023,1,61.79,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1052,217,2023,2,59.16,16,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1053,217,2024,1,59.38,20,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1054,217,2024,2,49.78,19,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1055,218,2021,1,77.12,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1056,218,2021,2,95.85,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1057,218,2022,1,96.62,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1058,218,2022,2,61.77,17,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1059,218,2023,1,68.73,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1060,218,2023,2,86.8,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1061,218,2024,1,77.19,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1062,218,2024,2,73.61,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1063,218,2025,1,68.92,19,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1064,218,2025,2,86.14,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1065,218,2026,1,59.12,20,0,REPEATER,,2026/2027,6,REPEATER,2027-01-15T00:00:00
1066,218,2026,2,77.77,19,0,PROMOTED,,2026/2027,6,PROMOTED,2027-06-15T00:00:00
1067,219,2021,1,76.14,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1068,219,2021,2,72.52,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1069,219,2022,1,81.45,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1070,219,2022,2,72.4,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1071,219,2023,1,65.59,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1072,219,2023,2,73.11,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1073,220,2021,1,52.89,16,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1074,220,2021,2,79.35,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1075,222,2021,1,82.42,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1076,222,2021,2,64.12,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1077,222,2022,1,61.27,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1078,222,2022,2,64.56,16,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1079,222,2023,1,71.24,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1080,222,2023,2,74.59,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1081,224,2021,1,91.39,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1082,224,2021,2,89.87,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1083,224,2022,1,81.98,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1084,224,2022,2,73.46,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1085,224,2023,1,60.88,16,1,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1086,224,2023,2,92.16,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1087,224,2024,1,69.03,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1088,224,2024,2,75.38,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1089,224,2025,1,79.53,19,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1090,224,2025,2,72.74,18,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1091,225,2021,1,85.81,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1092,225,2021,2,77.46,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1093,225,2022,1,83.86,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1094,225,2022,2,77.37,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1095,225,2023,1,71.55,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1096,225,2023,2,72.89,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1097,225,2024,1,71.25,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1098,225,2024,2,56.59,20,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1099,226,2021,1,59.99,20,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1100,226,2021,2,80.89,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1101,226,2022,1,56.89,18,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1102,226,2022,2,67.15,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1103,228,2021,1,59.4,15,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1104,228,2021,2,66.51,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1105,228,2022,1,70.14,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1106,228,2022,2,67.13,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1107,229,2021,1,54.86,15,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1108,229,2021,2,69.77,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1109,229,2022,1,60.49,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1110,229,2022,2,64.36,20,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1111,230,2021,1,80.89,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1112,230,2021,2,83.46,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1113,230,2022,1,56.27,19,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1114,230,2022,2,90.82,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1115,230,2023,1,65.88,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1116,230,2023,2,64.79,17,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1117,230,2024,1,61.3,20,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1118,230,2024,2,72.67,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1119,231,2021,1,95.78,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1120,231,2021,2,53.52,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1121,231,2022,1,47.32,15,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1122,231,2022,2,75.22,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1123,231,2023,1,78.83,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1124,231,2023,2,72.63,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1125,231,2024,1,79.15,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1126,231,2024,2,58.42,19,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1127,231,2025,1,60.66,19,1,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-01-15T00:00:00
1128,231,2025,2,73.49,15,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1129,231,2026,1,93.1,16,0,PROMOTED,,2026/2027,6,PROMOTED,2027-01-15T00:00:00
1130,231,2026,2,78.73,17,0,PROMOTED,,2026/2027,6,PROMOTED,2027-06-15T00:00:00
1131,232,2021,1,79.29,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1132,232,2021,2,59.12,20,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1133,232,2022,1,77.07,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1134,232,2022,2,57.81,20,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1135,233,2021,1,93.21,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1136,233,2021,2,59.86,18,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1137,233,2022,1,62.44,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1138,233,2022,2,54.32,15,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1139,233,2023,1,73.03,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1140,233,2023,2,72.53,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1141,233,2024,1,90.16,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1142,233,2024,2,81.32,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1143,233,2025,1,62.51,20,1,CARRY_OVER,,2025/2026,5,CARRY_OVER,2026-01-15T00:00:00
1144,233,2025,2,82.48,15,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1145,234,2021,1,57.08,16,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1146,234,2021,2,63.38,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1147,239,2021,1,73.42,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1148,239,2021,2,58.42,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1149,239,2022,1,84.78,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1150,239,2022,2,99.35,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1151,239,2023,1,68.47,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1152,239,2023,2,64.18,17,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1153,240,2021,1,70.44,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1154,240,2021,2,65.31,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1155,241,2021,1,75.14,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1156,241,2021,2,56.13,19,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1157,242,2021,1,75.82,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1158,242,2021,2,94.94,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1159,242,2022,1,47.97,20,0,REPEATER,,2022/2023,2,REPEATER,2023-01-15T00:00:00
1160,242,2022,2,57.98,19,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1161,242,2023,1,66.66,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1162,242,2023,2,78.5,19,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1163,244,2021,1,82.68,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1164,244,2021,2,81.72,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1165,244,2022,1,51.7,17,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-01-15T00:00:00
1166,244,2022,2,63.91,15,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1167,244,2023,1,61.2,20,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1168,244,2023,2,71.22,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1169,244,2024,1,72.22,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1170,244,2024,2,55.57,18,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1171,244,2025,1,66.73,17,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1172,244,2025,2,78.97,20,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1173,246,2021,1,64.46,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1174,246,2021,2,69.6,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1175,246,2022,1,92.36,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1176,246,2022,2,95.88,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1177,246,2023,1,46.06,18,0,REPEATER,,2023/2024,3,REPEATER,2024-01-15T00:00:00
1178,246,2023,2,73.37,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1179,247,2021,1,100.0,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1180,247,2021,2,77.75,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1181,247,2022,1,72.22,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1182,247,2022,2,87.75,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1183,247,2023,1,74.62,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1184,247,2023,2,80.51,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1185,247,2024,1,69.48,17,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1186,247,2024,2,74.44,18,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1187,248,2021,1,77.12,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1188,248,2021,2,82.39,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1189,249,2021,1,66.82,18,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1190,249,2021,2,66.49,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1191,251,2021,1,48.87,16,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1192,251,2021,2,67.35,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1193,251,2022,1,83.44,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1194,251,2022,2,77.56,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1195,252,2021,1,60.04,16,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1196,252,2021,2,49.15,16,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1197,253,2021,1,70.29,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1198,253,2021,2,83.09,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1199,253,2022,1,66.25,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1200,253,2022,2,54.66,17,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1201,255,2021,1,64.93,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1202,255,2021,2,75.91,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1203,255,2022,1,86.91,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1204,255,2022,2,68.92,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1205,255,2023,1,84.66,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1206,255,2023,2,83.33,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1207,255,2024,1,57.88,16,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1208,255,2024,2,87.01,20,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1209,256,2021,1,75.54,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1210,256,2021,2,57.52,19,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1211,256,2022,1,93.13,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1212,256,2022,2,70.49,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1213,257,2021,1,48.68,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1214,257,2021,2,63.52,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1215,257,2022,1,60.57,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1216,257,2022,2,63.82,20,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1217,258,2021,1,66.66,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1218,258,2021,2,68.91,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1219,258,2022,1,68.46,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1220,258,2022,2,70.83,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1221,258,2023,1,79.05,16,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1222,258,2023,2,63.04,18,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-06-15T00:00:00
1223,258,2024,1,86.17,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1224,258,2024,2,57.3,18,2,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1225,259,2021,1,79.38,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1226,259,2021,2,91.72,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1227,259,2022,1,69.87,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1228,259,2022,2,74.32,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1229,260,2021,1,60.38,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1230,260,2021,2,65.86,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1231,260,2022,1,90.81,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1232,260,2022,2,80.98,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1233,260,2023,1,77.02,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1234,260,2023,2,48.74,19,0,REPEATER,,2023/2024,3,REPEATER,2024-06-15T00:00:00
1235,260,2024,1,63.4,15,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-01-15T00:00:00
1236,260,2024,2,92.87,19,0,PROMOTED,,2024/2025,4,PROMOTED,2025-06-15T00:00:00
1237,260,2025,1,76.93,17,0,PROMOTED,,2025/2026,5,PROMOTED,2026-01-15T00:00:00
1238,260,2025,2,78.43,16,0,PROMOTED,,2025/2026,5,PROMOTED,2026-06-15T00:00:00
1239,261,2021,1,74.05,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1240,261,2021,2,64.64,17,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1241,261,2022,1,75.99,20,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1242,261,2022,2,53.64,18,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1243,261,2023,1,52.73,20,2,CARRY_OVER,,2023/2024,3,CARRY_OVER,2024-01-15T00:00:00
1244,261,2023,2,63.18,18,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1245,262,2021,1,74.31,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1246,262,2021,2,53.16,18,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1247,262,2022,1,73.52,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1248,262,2022,2,60.07,18,2,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1249,263,2021,1,61.68,15,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1250,263,2021,2,87.6,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1251,264,2021,1,72.45,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1252,264,2021,2,61.15,20,2,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-06-15T00:00:00
1253,264,2022,1,74.24,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1254,264,2022,2,54.36,17,1,CARRY_OVER,,2022/2023,2,CARRY_OVER,2023-06-15T00:00:00
1255,264,2023,1,76.59,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1256,264,2023,2,85.29,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1257,265,2021,1,79.94,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1258,265,2021,2,97.89,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1259,265,2022,1,48.74,17,0,REPEATER,,2022/2023,2,REPEATER,2023-01-15T00:00:00
1260,265,2022,2,73.52,15,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1261,267,2021,1,55.88,19,0,REPEATER,,2021/2022,1,REPEATER,2022-01-15T00:00:00
1262,267,2021,2,69.92,15,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1263,269,2021,1,72.02,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1264,269,2021,2,99.36,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1265,270,2021,1,71.28,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1266,270,2021,2,71.06,19,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1267,271,2021,1,84.06,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1268,271,2021,2,71.37,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1269,272,2021,1,93.97,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1270,272,2021,2,80.04,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1271,272,2022,1,81.94,18,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1272,272,2022,2,49.59,16,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1273,272,2023,1,95.82,20,0,PROMOTED,,2023/2024,3,PROMOTED,2024-01-15T00:00:00
1274,272,2023,2,64.12,15,0,PROMOTED,,2023/2024,3,PROMOTED,2024-06-15T00:00:00
1275,272,2024,1,71.88,16,0,PROMOTED,,2024/2025,4,PROMOTED,2025-01-15T00:00:00
1276,272,2024,2,64.17,15,1,CARRY_OVER,,2024/2025,4,CARRY_OVER,2025-06-15T00:00:00
1277,273,2021,1,59.71,16,1,CARRY_OVER,,2021/2022,1,CARRY_OVER,2022-01-15T00:00:00
1278,273,2021,2,57.57,16,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1279,273,2022,1,73.24,17,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1280,273,2022,2,48.36,16,0,REPEATER,,2022/2023,2,REPEATER,2023-06-15T00:00:00
1281,274,2021,1,69.09,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1282,274,2021,2,84.69,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1283,274,2022,1,79.58,19,0,PROMOTED,,2022/2023,2,PROMOTED,2023-01-15T00:00:00
1284,274,2022,2,77.19,16,0,PROMOTED,,2022/2023,2,PROMOTED,2023-06-15T00:00:00
1285,275,2021,1,61.26,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1286,275,2021,2,52.97,20,0,REPEATER,,2021/2022,1,REPEATER,2022-06-15T00:00:00
1287,276,2021,1,84.5,17,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1288,276,2021,2,66.61,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
1289,277,2021,1,71.0,16,0,PROMOTED,,2021/2022,1,PROMOTED,2022-01-15T00:00:00
1290,277,2021,2,69.63,20,0,PROMOTED,,2021/2022,1,PROMOTED,2022-06-15T00:00:00
